,image_number,label,label_d,label_d2,label_h,label_v
8595,911474,h,False,False,True,False
8596,843981,h,False,False,True,False
8597,801004,d2,False,True,False,False
8598,93685,h,False,False,True,False
8599,437672,d2,False,True,False,False
8600,667312,d,True,False,False,False
8601,807518,h,False,False,True,False
8602,506796,v,False,False,False,True
8603,118806,d2,False,True,False,False
8604,732822,h,False,False,True,False
8605,480052,v,False,False,False,True
8606,906816,h,False,False,True,False
8607,136437,h,False,False,True,False
8608,191796,h,False,False,True,False
8609,885162,v,False,False,False,True
8610,527816,d,True,False,False,False
8611,11841,v,False,False,False,True
8612,852698,v,False,False,False,True
8613,420052,h,False,False,True,False
8614,290855,v,False,False,False,True
8615,82288,d,True,False,False,False
8616,652553,h,False,False,True,False
8617,908426,v,False,False,False,True
8618,130691,h,False,False,True,False
8619,60815,d,True,False,False,False
8620,101723,v,False,False,False,True
8621,301110,d2,False,True,False,False
8622,374458,v,False,False,False,True
8623,283556,v,False,False,False,True
8624,104946,v,False,False,False,True
8625,289616,d,True,False,False,False
8626,575083,d,True,False,False,False
8627,892819,h,False,False,True,False
8628,200551,h,False,False,True,False
8629,664055,d2,False,True,False,False
8630,172256,d,True,False,False,False
8631,136098,h,False,False,True,False
8632,160065,d,True,False,False,False
8633,395380,h,False,False,True,False
8634,171134,v,False,False,False,True
8635,392559,d,True,False,False,False
8636,59019,v,False,False,False,True
8637,174434,d2,False,True,False,False
8638,807151,d,True,False,False,False
8639,927668,d2,False,True,False,False
8640,449705,d2,False,True,False,False
8641,742792,v,False,False,False,True
8642,934950,v,False,False,False,True
8643,657934,v,False,False,False,True
8644,825653,v,False,False,False,True
8645,526601,h,False,False,True,False
8646,715309,v,False,False,False,True
8647,62730,d,True,False,False,False
8648,358862,h,False,False,True,False
8649,320361,d2,False,True,False,False
8650,175655,d2,False,True,False,False
8651,104486,d2,False,True,False,False
8652,386907,v,False,False,False,True
8653,151586,d2,False,True,False,False
8654,728621,v,False,False,False,True
8655,626416,h,False,False,True,False
8656,918911,v,False,False,False,True
8657,66406,d,True,False,False,False
8658,296283,d2,False,True,False,False
8659,334624,v,False,False,False,True
8660,569688,h,False,False,True,False
8661,871073,d,True,False,False,False
8662,303666,v,False,False,False,True
8663,92316,v,False,False,False,True
8664,910991,v,False,False,False,True
8665,673665,d,True,False,False,False
8666,578437,v,False,False,False,True
8667,507840,h,False,False,True,False
8668,287399,d,True,False,False,False
8669,91712,d2,False,True,False,False
8670,258405,d,True,False,False,False
8671,584558,d2,False,True,False,False
8672,27344,v,False,False,False,True
8673,185464,d2,False,True,False,False
8674,432522,d2,False,True,False,False
8675,283579,v,False,False,False,True
8676,861507,h,False,False,True,False
8677,566376,d2,False,True,False,False
8678,833245,d2,False,True,False,False
8679,780152,d2,False,True,False,False
8680,538717,h,False,False,True,False
8681,61341,h,False,False,True,False
8682,569413,d2,False,True,False,False
8683,69054,d2,False,True,False,False
8684,160304,d2,False,True,False,False
8685,368942,h,False,False,True,False
8686,648033,v,False,False,False,True
8687,101855,d,True,False,False,False
8688,363237,v,False,False,False,True
8689,142075,d2,False,True,False,False
8690,595201,v,False,False,False,True
8691,540884,v,False,False,False,True
8692,423600,h,False,False,True,False
8693,923703,h,False,False,True,False
8694,127465,h,False,False,True,False
8695,428566,d2,False,True,False,False
8696,111162,d2,False,True,False,False
8697,926184,d,True,False,False,False
8698,589886,h,False,False,True,False
8699,498739,v,False,False,False,True
8700,638791,h,False,False,True,False
8701,964651,v,False,False,False,True
8702,242279,d2,False,True,False,False
8703,711973,v,False,False,False,True
8704,912100,d2,False,True,False,False
8705,954375,h,False,False,True,False
8706,811177,h,False,False,True,False
8707,376905,v,False,False,False,True
8708,360129,h,False,False,True,False
8709,705803,d2,False,True,False,False
8710,656554,d2,False,True,False,False
8711,309287,d2,False,True,False,False
8712,686903,v,False,False,False,True
8713,233624,d2,False,True,False,False
8714,366101,d,True,False,False,False
8715,732506,d2,False,True,False,False
8716,979847,d2,False,True,False,False
8717,921944,d,True,False,False,False
8718,662037,h,False,False,True,False
8719,548889,h,False,False,True,False
8720,83791,v,False,False,False,True
8721,599142,d2,False,True,False,False
8722,921340,h,False,False,True,False
8723,213519,d,True,False,False,False
8724,403434,h,False,False,True,False
8725,616618,d2,False,True,False,False
8726,308157,d,True,False,False,False
8727,284160,v,False,False,False,True
8728,148577,d2,False,True,False,False
8729,224404,v,False,False,False,True
8730,526485,h,False,False,True,False
8731,264730,h,False,False,True,False
8732,101812,v,False,False,False,True
8733,885632,d,True,False,False,False
8734,698849,h,False,False,True,False
8735,240186,d,True,False,False,False
8736,983060,v,False,False,False,True
8737,86447,v,False,False,False,True
8738,505990,d2,False,True,False,False
8739,898139,h,False,False,True,False
8740,148785,d2,False,True,False,False
8741,907987,h,False,False,True,False
8742,995916,v,False,False,False,True
8743,185325,d2,False,True,False,False
8744,745955,d,True,False,False,False
8745,412952,d,True,False,False,False
8746,127534,d2,False,True,False,False
8747,750697,h,False,False,True,False
8748,532043,d2,False,True,False,False
8749,34592,d2,False,True,False,False
8750,237433,d2,False,True,False,False
8751,92177,d2,False,True,False,False
8752,450925,h,False,False,True,False
8753,768526,d2,False,True,False,False
8754,925613,d,True,False,False,False
8755,561108,d,True,False,False,False
8756,619364,d,True,False,False,False
8757,346061,v,False,False,False,True
8758,359273,d,True,False,False,False
8759,330126,v,False,False,False,True
8760,315851,d2,False,True,False,False
8761,980785,d2,False,True,False,False
8762,509603,v,False,False,False,True
8763,376637,d2,False,True,False,False
8764,218709,v,False,False,False,True
8765,417148,d2,False,True,False,False
8766,623800,d2,False,True,False,False
8767,381966,h,False,False,True,False
8768,771687,v,False,False,False,True
8769,356775,d2,False,True,False,False
8770,974712,h,False,False,True,False
8771,198961,d,True,False,False,False
8772,395798,h,False,False,True,False
8773,396327,v,False,False,False,True
8774,156776,d,True,False,False,False
8775,90171,d,True,False,False,False
8776,978902,h,False,False,True,False
8777,105697,h,False,False,True,False
8778,625905,d2,False,True,False,False
8779,63060,h,False,False,True,False
8780,29348,d2,False,True,False,False
8781,166036,d2,False,True,False,False
8782,998614,d,True,False,False,False
8783,361478,v,False,False,False,True
8784,531111,v,False,False,False,True
8785,757408,v,False,False,False,True
8786,867672,d,True,False,False,False
8787,87802,d,True,False,False,False
8788,997660,v,False,False,False,True
8789,485141,v,False,False,False,True
8790,529356,v,False,False,False,True
8791,766778,d2,False,True,False,False
8792,759161,v,False,False,False,True
8793,526545,v,False,False,False,True
8794,123897,d,True,False,False,False
8795,248365,d2,False,True,False,False
8796,951912,d,True,False,False,False
8797,987842,v,False,False,False,True
8798,588446,d2,False,True,False,False
8799,201588,d2,False,True,False,False
8800,326000,d2,False,True,False,False
8801,895968,d,True,False,False,False
8802,912772,h,False,False,True,False
8803,922150,h,False,False,True,False
8804,535377,d,True,False,False,False
8805,496909,h,False,False,True,False
8806,662565,v,False,False,False,True
8807,853922,d2,False,True,False,False
8808,651694,d2,False,True,False,False
8809,202388,d2,False,True,False,False
8810,115654,d2,False,True,False,False
8811,931278,h,False,False,True,False
8812,80125,d2,False,True,False,False
8813,380993,h,False,False,True,False
8814,403955,d2,False,True,False,False
8815,811105,h,False,False,True,False
8816,911453,h,False,False,True,False
8817,468220,v,False,False,False,True
8818,692464,d,True,False,False,False
8819,143039,h,False,False,True,False
8820,655752,d2,False,True,False,False
8821,123976,h,False,False,True,False
8822,50285,d2,False,True,False,False
8823,467565,d2,False,True,False,False
8824,769288,h,False,False,True,False
8825,488367,h,False,False,True,False
8826,330202,d2,False,True,False,False
8827,997114,d,True,False,False,False
8828,247895,d2,False,True,False,False
8829,162942,h,False,False,True,False
8830,832822,v,False,False,False,True
8831,924858,d2,False,True,False,False
8832,315226,v,False,False,False,True
8833,604625,v,False,False,False,True
8834,988692,d2,False,True,False,False
8835,382765,v,False,False,False,True
8836,44742,d,True,False,False,False
8837,655469,d,True,False,False,False
8838,885232,d,True,False,False,False
8839,235379,d2,False,True,False,False
8840,52954,d,True,False,False,False
8841,61624,d2,False,True,False,False
8842,338113,v,False,False,False,True
8843,250433,d2,False,True,False,False
8844,45467,d2,False,True,False,False
8845,563289,v,False,False,False,True
8846,180493,h,False,False,True,False
8847,596762,v,False,False,False,True
8848,4802,d,True,False,False,False
8849,748552,d,True,False,False,False
8850,99324,v,False,False,False,True
8851,556320,d2,False,True,False,False
8852,553044,d2,False,True,False,False
8853,691838,h,False,False,True,False
8854,969221,h,False,False,True,False
8855,887159,h,False,False,True,False
8856,849104,h,False,False,True,False
8857,133095,h,False,False,True,False
8858,249899,h,False,False,True,False
8859,839608,d2,False,True,False,False
8860,689341,v,False,False,False,True
8861,992625,h,False,False,True,False
8862,358471,v,False,False,False,True
8863,112068,d2,False,True,False,False
8864,900425,d2,False,True,False,False
8865,296666,d,True,False,False,False
8866,325225,v,False,False,False,True
8867,477516,v,False,False,False,True
8868,264981,v,False,False,False,True
8869,764542,d2,False,True,False,False
8870,782185,h,False,False,True,False
8871,744973,d2,False,True,False,False
8872,807393,h,False,False,True,False
8873,449086,h,False,False,True,False
8874,209055,d,True,False,False,False
8875,605192,d,True,False,False,False
8876,497782,d2,False,True,False,False
8877,521449,h,False,False,True,False
8878,655341,v,False,False,False,True
8879,371552,h,False,False,True,False
8880,992394,h,False,False,True,False
8881,464794,h,False,False,True,False
8882,294555,v,False,False,False,True
8883,189905,h,False,False,True,False
8884,61803,d,True,False,False,False
8885,96381,v,False,False,False,True
8886,789342,v,False,False,False,True
8887,268922,d,True,False,False,False
8888,585822,d,True,False,False,False
8889,48145,d2,False,True,False,False
8890,189318,d,True,False,False,False
8891,211866,h,False,False,True,False
8892,80560,h,False,False,True,False
8893,590558,d,True,False,False,False
8894,758980,d2,False,True,False,False
8895,531433,d2,False,True,False,False
8896,691887,h,False,False,True,False
8897,947821,h,False,False,True,False
8898,402713,d2,False,True,False,False
8899,488568,d,True,False,False,False
8900,1190,d,True,False,False,False
8901,981721,h,False,False,True,False
8902,764234,h,False,False,True,False
8903,816976,d,True,False,False,False
8904,235962,d2,False,True,False,False
8905,845249,d,True,False,False,False
8906,178359,v,False,False,False,True
8907,710762,h,False,False,True,False
8908,365549,d2,False,True,False,False
8909,144129,v,False,False,False,True
8910,775289,h,False,False,True,False
8911,30110,d,True,False,False,False
8912,738608,v,False,False,False,True
8913,806715,h,False,False,True,False
8914,43158,d2,False,True,False,False
8915,797873,h,False,False,True,False
8916,283127,d,True,False,False,False
8917,585233,h,False,False,True,False
8918,203019,d,True,False,False,False
8919,797479,d2,False,True,False,False
8920,601687,d,True,False,False,False
8921,337186,d,True,False,False,False
8922,566718,d,True,False,False,False
8923,701473,v,False,False,False,True
8924,269350,v,False,False,False,True
8925,288143,d2,False,True,False,False
8926,136472,d,True,False,False,False
8927,908113,d2,False,True,False,False
8928,23710,h,False,False,True,False
8929,871592,h,False,False,True,False
8930,739026,v,False,False,False,True
8931,49939,d2,False,True,False,False
8932,899832,v,False,False,False,True
8933,518607,d2,False,True,False,False
8934,947765,h,False,False,True,False
8935,694610,v,False,False,False,True
8936,451697,h,False,False,True,False
8937,121162,d,True,False,False,False
8938,918869,d,True,False,False,False
8939,676550,d2,False,True,False,False
8940,481008,h,False,False,True,False
8941,334728,h,False,False,True,False
8942,252787,v,False,False,False,True
8943,587286,h,False,False,True,False
8944,169809,h,False,False,True,False
8945,571,v,False,False,False,True
8946,750225,d2,False,True,False,False
8947,216945,h,False,False,True,False
8948,795082,h,False,False,True,False
8949,503762,d2,False,True,False,False
8950,47599,d,True,False,False,False
8951,440366,d,True,False,False,False
8952,774029,h,False,False,True,False
8953,28572,d,True,False,False,False
8954,78437,v,False,False,False,True
8955,381791,v,False,False,False,True
8956,942639,d,True,False,False,False
8957,30325,d,True,False,False,False
8958,632267,h,False,False,True,False
8959,22827,d,True,False,False,False
8960,399243,d2,False,True,False,False
8961,845900,d2,False,True,False,False
8962,509643,d2,False,True,False,False
8963,501828,d2,False,True,False,False
8964,50748,d2,False,True,False,False
8965,111955,v,False,False,False,True
8966,198739,v,False,False,False,True
8967,925745,d2,False,True,False,False
8968,591722,d2,False,True,False,False
8969,229951,h,False,False,True,False
8970,347838,d,True,False,False,False
8971,685658,h,False,False,True,False
8972,502840,d2,False,True,False,False
8973,906191,d,True,False,False,False
8974,834237,h,False,False,True,False
8975,846805,d,True,False,False,False
8976,9542,d,True,False,False,False
8977,303169,h,False,False,True,False
8978,252067,h,False,False,True,False
8979,191886,v,False,False,False,True
8980,839521,d2,False,True,False,False
8981,728057,h,False,False,True,False
8982,543621,h,False,False,True,False
8983,571090,v,False,False,False,True
8984,51928,h,False,False,True,False
8985,732260,h,False,False,True,False
8986,81220,d2,False,True,False,False
8987,831437,v,False,False,False,True
8988,436932,h,False,False,True,False
8989,502416,h,False,False,True,False
8990,22203,d,True,False,False,False
8991,896704,d2,False,True,False,False
8992,35334,d,True,False,False,False
8993,221605,d,True,False,False,False
8994,782662,d2,False,True,False,False
8995,89457,d2,False,True,False,False
8996,751616,v,False,False,False,True
8997,238761,d,True,False,False,False
8998,755638,h,False,False,True,False
8999,445405,h,False,False,True,False
9000,105517,d,True,False,False,False
9001,999149,h,False,False,True,False
9002,522265,v,False,False,False,True
9003,127733,d2,False,True,False,False
9004,529944,v,False,False,False,True
9005,875423,d2,False,True,False,False
9006,262839,v,False,False,False,True
9007,782510,d2,False,True,False,False
9008,933591,v,False,False,False,True
9009,624769,v,False,False,False,True
9010,846390,d,True,False,False,False
9011,236379,d,True,False,False,False
9012,56928,v,False,False,False,True
9013,271592,v,False,False,False,True
9014,668764,d,True,False,False,False
9015,814382,h,False,False,True,False
9016,404015,v,False,False,False,True
9017,909936,h,False,False,True,False
9018,663837,h,False,False,True,False
9019,788293,h,False,False,True,False
9020,423136,v,False,False,False,True
9021,232731,d2,False,True,False,False
9022,695666,h,False,False,True,False
9023,865317,d2,False,True,False,False
9024,620894,d,True,False,False,False
9025,16108,d2,False,True,False,False
9026,463404,d,True,False,False,False
9027,135908,d,True,False,False,False
9028,37073,v,False,False,False,True
9029,333295,h,False,False,True,False
9030,92253,h,False,False,True,False
9031,740511,v,False,False,False,True
9032,316507,d,True,False,False,False
9033,290569,v,False,False,False,True
9034,727899,v,False,False,False,True
9035,228831,v,False,False,False,True
9036,58082,v,False,False,False,True
9037,203014,v,False,False,False,True
9038,102524,v,False,False,False,True
9039,196128,d2,False,True,False,False
9040,2235,d,True,False,False,False
9041,289716,d,True,False,False,False
9042,71499,d,True,False,False,False
9043,894359,d2,False,True,False,False
9044,9588,d,True,False,False,False
9045,800320,d2,False,True,False,False
9046,988907,v,False,False,False,True
9047,153805,d,True,False,False,False
9048,606347,d2,False,True,False,False
9049,930990,v,False,False,False,True
9050,308969,h,False,False,True,False
9051,875747,h,False,False,True,False
9052,367398,v,False,False,False,True
9053,655958,h,False,False,True,False
9054,938784,v,False,False,False,True
9055,145583,v,False,False,False,True
9056,787023,h,False,False,True,False
9057,429904,v,False,False,False,True
9058,113875,h,False,False,True,False
9059,773215,d,True,False,False,False
9060,819881,d,True,False,False,False
9061,918354,d,True,False,False,False
9062,449143,d2,False,True,False,False
9063,435662,d,True,False,False,False
9064,922943,v,False,False,False,True
9065,298641,v,False,False,False,True
9066,626945,v,False,False,False,True
9067,271030,h,False,False,True,False
9068,680692,d2,False,True,False,False
9069,773422,v,False,False,False,True
9070,893889,d2,False,True,False,False
9071,595719,h,False,False,True,False
9072,396455,h,False,False,True,False
9073,786825,d2,False,True,False,False
9074,377410,d,True,False,False,False
9075,725947,d2,False,True,False,False
9076,372804,d2,False,True,False,False
9077,885635,d,True,False,False,False
9078,109438,d,True,False,False,False
9079,313860,h,False,False,True,False
9080,71692,d,True,False,False,False
9081,877012,h,False,False,True,False
9082,207737,d2,False,True,False,False
9083,402505,h,False,False,True,False
9084,100295,d,True,False,False,False
9085,114183,h,False,False,True,False
9086,210108,d2,False,True,False,False
9087,984160,v,False,False,False,True
9088,720509,v,False,False,False,True
9089,700289,v,False,False,False,True
9090,360241,d2,False,True,False,False
9091,224882,h,False,False,True,False
9092,905573,v,False,False,False,True
9093,488086,h,False,False,True,False
9094,635456,d2,False,True,False,False
9095,904043,v,False,False,False,True
9096,913419,d2,False,True,False,False
9097,13899,v,False,False,False,True
9098,454425,d,True,False,False,False
9099,988650,v,False,False,False,True
9100,97159,d2,False,True,False,False
9101,321188,v,False,False,False,True
9102,561661,d,True,False,False,False
9103,401392,v,False,False,False,True
9104,610916,d2,False,True,False,False
9105,570222,d2,False,True,False,False
9106,1217,h,False,False,True,False
9107,52301,v,False,False,False,True
9108,887675,d,True,False,False,False
9109,170446,h,False,False,True,False
9110,274038,v,False,False,False,True
9111,732211,v,False,False,False,True
9112,705747,d,True,False,False,False
9113,650283,d2,False,True,False,False
9114,217554,d,True,False,False,False
9115,825320,h,False,False,True,False
9116,515882,v,False,False,False,True
9117,926068,d2,False,True,False,False
9118,599634,d,True,False,False,False
9119,25080,d2,False,True,False,False
9120,827314,v,False,False,False,True
9121,663974,h,False,False,True,False
9122,337945,d,True,False,False,False
9123,656576,h,False,False,True,False
9124,908017,v,False,False,False,True
9125,226860,d2,False,True,False,False
9126,584479,d,True,False,False,False
9127,117913,d2,False,True,False,False
9128,352371,d2,False,True,False,False
9129,288798,d2,False,True,False,False
9130,643409,v,False,False,False,True
9131,414890,d,True,False,False,False
9132,140481,d2,False,True,False,False
9133,180789,h,False,False,True,False
9134,224505,v,False,False,False,True
9135,946458,h,False,False,True,False
9136,76153,d2,False,True,False,False
9137,388237,h,False,False,True,False
9138,784621,h,False,False,True,False
9139,45992,d,True,False,False,False
9140,888190,d,True,False,False,False
9141,266605,d,True,False,False,False
9142,602195,v,False,False,False,True
9143,616141,v,False,False,False,True
9144,972806,d2,False,True,False,False
9145,671532,h,False,False,True,False
9146,480067,d2,False,True,False,False
9147,586986,v,False,False,False,True
9148,882230,d,True,False,False,False
9149,159638,h,False,False,True,False
9150,945017,v,False,False,False,True
9151,460033,d,True,False,False,False
9152,733361,d,True,False,False,False
9153,891953,d2,False,True,False,False
9154,298434,h,False,False,True,False
9155,52202,d,True,False,False,False
9156,529049,v,False,False,False,True
9157,362695,d2,False,True,False,False
9158,356785,d2,False,True,False,False
9159,49227,d,True,False,False,False
9160,867526,h,False,False,True,False
9161,722538,d,True,False,False,False
9162,734623,h,False,False,True,False
9163,126202,v,False,False,False,True
9164,265809,d2,False,True,False,False
9165,179404,d,True,False,False,False
9166,624002,v,False,False,False,True
9167,662871,v,False,False,False,True
9168,403861,d2,False,True,False,False
9169,134003,d2,False,True,False,False
9170,633319,d,True,False,False,False
9171,679325,d2,False,True,False,False
9172,521839,h,False,False,True,False
9173,332811,d2,False,True,False,False
9174,15165,d,True,False,False,False
9175,935738,d2,False,True,False,False
9176,816666,d2,False,True,False,False
9177,930659,h,False,False,True,False
9178,334172,d2,False,True,False,False
9179,283512,d2,False,True,False,False
9180,551511,d,True,False,False,False
9181,755218,d,True,False,False,False
9182,835023,h,False,False,True,False
9183,351290,v,False,False,False,True
9184,164659,v,False,False,False,True
9185,38940,d,True,False,False,False
9186,994163,d,True,False,False,False
9187,725255,h,False,False,True,False
9188,769819,d,True,False,False,False
9189,303391,v,False,False,False,True
9190,591980,v,False,False,False,True
9191,449337,d2,False,True,False,False
9192,555125,d2,False,True,False,False
9193,440917,v,False,False,False,True
9194,854224,v,False,False,False,True
9195,476015,v,False,False,False,True
9196,432506,d,True,False,False,False
9197,793031,v,False,False,False,True
9198,378168,h,False,False,True,False
9199,177305,h,False,False,True,False
9200,228861,h,False,False,True,False
9201,408426,h,False,False,True,False
9202,161843,d,True,False,False,False
9203,321481,d,True,False,False,False
9204,773509,d2,False,True,False,False
9205,347889,d,True,False,False,False
9206,357660,d,True,False,False,False
9207,528024,h,False,False,True,False
9208,716184,v,False,False,False,True
9209,44537,v,False,False,False,True
9210,9340,d,True,False,False,False
9211,62785,d,True,False,False,False
9212,973174,d,True,False,False,False
9213,181235,h,False,False,True,False
9214,631029,d2,False,True,False,False
9215,661283,d,True,False,False,False
9216,175538,d2,False,True,False,False
9217,128417,d2,False,True,False,False
9218,497983,d2,False,True,False,False
9219,577281,d,True,False,False,False
9220,187553,v,False,False,False,True
9221,268575,h,False,False,True,False
9222,907576,v,False,False,False,True
9223,781418,h,False,False,True,False
9224,191700,v,False,False,False,True
9225,955234,d2,False,True,False,False
9226,475669,d2,False,True,False,False
9227,25565,d2,False,True,False,False
9228,702200,d,True,False,False,False
9229,170180,d,True,False,False,False
9230,288855,d,True,False,False,False
9231,289484,d,True,False,False,False
9232,840796,d2,False,True,False,False
9233,594843,v,False,False,False,True
9234,58291,d,True,False,False,False
9235,757620,v,False,False,False,True
9236,821614,h,False,False,True,False
9237,573457,d,True,False,False,False
9238,188154,h,False,False,True,False
9239,912501,d,True,False,False,False
9240,526247,d2,False,True,False,False
9241,452504,h,False,False,True,False
9242,894051,d,True,False,False,False
9243,59261,h,False,False,True,False
9244,221246,h,False,False,True,False
9245,243563,d,True,False,False,False
9246,598889,h,False,False,True,False
9247,896857,d,True,False,False,False
9248,466995,v,False,False,False,True
9249,417279,d,True,False,False,False
9250,669163,h,False,False,True,False
9251,845186,v,False,False,False,True
9252,45989,d2,False,True,False,False
9253,866943,h,False,False,True,False
9254,780633,h,False,False,True,False
9255,544522,h,False,False,True,False
9256,885474,d,True,False,False,False
9257,650934,d2,False,True,False,False
9258,447446,h,False,False,True,False
9259,812557,v,False,False,False,True
9260,183816,d,True,False,False,False
9261,732224,d,True,False,False,False
9262,779637,d2,False,True,False,False
9263,821070,d,True,False,False,False
9264,142210,d2,False,True,False,False
9265,30704,d,True,False,False,False
9266,320001,h,False,False,True,False
9267,210894,h,False,False,True,False
9268,63294,d,True,False,False,False
9269,273520,v,False,False,False,True
9270,8969,h,False,False,True,False
9271,252537,h,False,False,True,False
9272,871019,h,False,False,True,False
9273,632571,d,True,False,False,False
9274,946345,h,False,False,True,False
9275,502147,d2,False,True,False,False
9276,42483,d2,False,True,False,False
9277,658103,d2,False,True,False,False
9278,874375,v,False,False,False,True
9279,125969,h,False,False,True,False
9280,692984,v,False,False,False,True
9281,173918,d2,False,True,False,False
9282,466196,v,False,False,False,True
9283,262769,d,True,False,False,False
9284,745156,h,False,False,True,False
9285,65690,d,True,False,False,False
9286,899714,h,False,False,True,False
9287,183636,d,True,False,False,False
9288,845665,d2,False,True,False,False
9289,656350,v,False,False,False,True
9290,103650,d2,False,True,False,False
9291,746295,v,False,False,False,True
9292,901887,d,True,False,False,False
9293,405469,d,True,False,False,False
9294,233179,d,True,False,False,False
9295,524122,h,False,False,True,False
9296,250988,h,False,False,True,False
9297,181738,d2,False,True,False,False
9298,816139,d,True,False,False,False
9299,477092,d,True,False,False,False
9300,369123,v,False,False,False,True
9301,897485,d,True,False,False,False
9302,495763,v,False,False,False,True
9303,193811,d2,False,True,False,False
9304,48061,v,False,False,False,True
9305,18225,v,False,False,False,True
9306,192039,d2,False,True,False,False
9307,771727,d2,False,True,False,False
9308,329611,v,False,False,False,True
9309,614164,d2,False,True,False,False
9310,158143,h,False,False,True,False
9311,353634,d2,False,True,False,False
9312,558404,d,True,False,False,False
9313,813336,h,False,False,True,False
9314,331362,h,False,False,True,False
9315,812152,d,True,False,False,False
9316,844757,d2,False,True,False,False
9317,438143,v,False,False,False,True
9318,602675,v,False,False,False,True
9319,631219,d,True,False,False,False
9320,410900,d,True,False,False,False
9321,772401,d,True,False,False,False
9322,391862,d2,False,True,False,False
9323,641067,h,False,False,True,False
9324,725948,v,False,False,False,True
9325,325071,v,False,False,False,True
9326,832753,h,False,False,True,False
9327,502610,v,False,False,False,True
9328,592195,d,True,False,False,False
9329,647207,d,True,False,False,False
9330,720296,h,False,False,True,False
9331,757557,d2,False,True,False,False
9332,213222,v,False,False,False,True
9333,67325,v,False,False,False,True
9334,394748,h,False,False,True,False
9335,95036,d2,False,True,False,False
9336,614869,d,True,False,False,False
9337,505919,d,True,False,False,False
9338,256752,d,True,False,False,False
9339,106709,d,True,False,False,False
9340,818844,d,True,False,False,False
9341,536588,h,False,False,True,False
9342,232832,h,False,False,True,False
9343,565642,h,False,False,True,False
9344,998256,v,False,False,False,True
9345,341751,d2,False,True,False,False
9346,255446,h,False,False,True,False
9347,611594,h,False,False,True,False
9348,130629,d,True,False,False,False
9349,92701,d2,False,True,False,False
9350,624936,h,False,False,True,False
9351,312118,v,False,False,False,True
9352,570670,d2,False,True,False,False
9353,861405,d2,False,True,False,False
9354,521131,d,True,False,False,False
9355,523587,v,False,False,False,True
9356,700506,d,True,False,False,False
9357,363164,d2,False,True,False,False
9358,530617,d2,False,True,False,False
9359,262798,h,False,False,True,False
9360,370197,h,False,False,True,False
9361,43587,d2,False,True,False,False
9362,766852,h,False,False,True,False
9363,572289,d2,False,True,False,False
9364,912983,d,True,False,False,False
9365,501390,h,False,False,True,False
9366,570357,v,False,False,False,True
9367,185705,d,True,False,False,False
9368,754902,d,True,False,False,False
9369,439546,h,False,False,True,False
9370,482799,h,False,False,True,False
9371,227480,v,False,False,False,True
9372,901678,d,True,False,False,False
9373,390713,d2,False,True,False,False
9374,844181,v,False,False,False,True
9375,310809,v,False,False,False,True
9376,399856,d,True,False,False,False
9377,645009,v,False,False,False,True
9378,141473,v,False,False,False,True
9379,563927,d2,False,True,False,False
9380,86174,v,False,False,False,True
9381,146214,v,False,False,False,True
9382,162814,v,False,False,False,True
9383,123588,d,True,False,False,False
9384,990842,h,False,False,True,False
9385,961880,d2,False,True,False,False
9386,773537,d2,False,True,False,False
9387,162913,d,True,False,False,False
9388,952378,d2,False,True,False,False
9389,347199,h,False,False,True,False
9390,959229,h,False,False,True,False
9391,146403,h,False,False,True,False
9392,339195,h,False,False,True,False
9393,892986,d2,False,True,False,False
9394,705294,d2,False,True,False,False
9395,398600,h,False,False,True,False
9396,764592,d,True,False,False,False
9397,719058,h,False,False,True,False
9398,515027,d,True,False,False,False
9399,440712,v,False,False,False,True
9400,188100,h,False,False,True,False
9401,705040,d,True,False,False,False
9402,852706,h,False,False,True,False
9403,740744,d2,False,True,False,False
9404,112786,v,False,False,False,True
9405,145006,h,False,False,True,False
9406,122855,d2,False,True,False,False
9407,248178,d2,False,True,False,False
9408,55431,d2,False,True,False,False
9409,398836,d2,False,True,False,False
9410,585923,d,True,False,False,False
9411,783087,d,True,False,False,False
9412,292590,v,False,False,False,True
9413,967655,d2,False,True,False,False
9414,103738,h,False,False,True,False
9415,86190,d2,False,True,False,False
9416,898840,d,True,False,False,False
9417,312087,v,False,False,False,True
9418,712200,d,True,False,False,False
9419,557594,v,False,False,False,True
9420,410935,d,True,False,False,False
9421,735593,h,False,False,True,False
9422,274329,v,False,False,False,True
9423,780646,d,True,False,False,False
9424,964647,d,True,False,False,False
9425,880718,h,False,False,True,False
9426,581911,d,True,False,False,False
9427,551156,d2,False,True,False,False
9428,593200,h,False,False,True,False
9429,813731,d2,False,True,False,False
9430,334974,d,True,False,False,False
9431,684989,d,True,False,False,False
9432,88606,d2,False,True,False,False
9433,36184,h,False,False,True,False
9434,334995,d,True,False,False,False
9435,498004,d,True,False,False,False
9436,129677,d,True,False,False,False
9437,18462,d2,False,True,False,False
9438,943117,v,False,False,False,True
9439,400012,v,False,False,False,True
9440,196472,v,False,False,False,True
9441,938416,h,False,False,True,False
9442,112521,d2,False,True,False,False
9443,620158,d,True,False,False,False
9444,412231,d,True,False,False,False
9445,350461,h,False,False,True,False
9446,522208,d,True,False,False,False
9447,284238,d,True,False,False,False
9448,878277,d2,False,True,False,False
9449,296855,d2,False,True,False,False
9450,483086,h,False,False,True,False
9451,480579,h,False,False,True,False
9452,657072,v,False,False,False,True
9453,675107,h,False,False,True,False
